"subject"	"activity"	"domain"	"sensed"	"direction"	"mean_std"
"16"	"SITTING"	"time"	"BodyGyroJerk"	"Z"	-0.988364321449275
"16"	"SITTING"	"time"	"GravityAcc"	"Mag"	-0.941051236086957
"16"	"SITTING"	"time"	"GravityAcc"	"X"	-0.980158243333333
"16"	"SITTING"	"time"	"GravityAcc"	"Y"	-0.968023206956522
"16"	"SITTING"	"time"	"GravityAcc"	"Z"	-0.945813561478261
"16"	"SITTING"	"freq"	"BodyAcc"	"Mag"	-0.942588250115942
"16"	"SITTING"	"freq"	"BodyAcc"	"X"	-0.986892418405797
"16"	"SITTING"	"freq"	"BodyAcc"	"Y"	-0.949829260434783
"16"	"SITTING"	"freq"	"BodyAcc"	"Z"	-0.934652146521739
"16"	"SITTING"	"freq"	"BodyAccJerk"	"Mag"	-0.982190554782609
"16"	"SITTING"	"freq"	"BodyAccJerk"	"X"	-0.991567867681159
"16"	"SITTING"	"freq"	"BodyAccJerk"	"Y"	-0.983230774492754
"16"	"SITTING"	"freq"	"BodyAccJerk"	"Z"	-0.984362469130435
"16"	"SITTING"	"freq"	"BodyGyro"	"Mag"	-0.938863215072464
"16"	"SITTING"	"freq"	"BodyGyro"	"X"	-0.982057861449275
"16"	"SITTING"	"freq"	"BodyGyro"	"Y"	-0.954343752463768
"16"	"SITTING"	"freq"	"BodyGyro"	"Z"	-0.964270052318841
"16"	"SITTING"	"freq"	"BodyGyroJerk"	"Mag"	-0.987506348985507
"16"	"STANDING"	"time"	"BodyAcc"	"Mag"	-0.95729449448718
"16"	"STANDING"	"time"	"BodyAcc"	"X"	-0.989076811794872
"16"	"STANDING"	"time"	"BodyAcc"	"Y"	-0.960298267692308
"16"	"STANDING"	"time"	"BodyAcc"	"Z"	-0.953468961666667
"16"	"STANDING"	"time"	"BodyAccJerk"	"Mag"	-0.986761550641026
"16"	"STANDING"	"time"	"BodyAccJerk"	"X"	-0.991026497435897
"16"	"STANDING"	"time"	"BodyAccJerk"	"Y"	-0.98262195474359
"16"	"STANDING"	"time"	"BodyAccJerk"	"Z"	-0.988073825641026
"16"	"STANDING"	"time"	"BodyGyro"	"Mag"	-0.964105768461539
"16"	"STANDING"	"time"	"BodyGyro"	"X"	-0.973400107564103
"16"	"STANDING"	"time"	"BodyGyro"	"Y"	-0.980110277307692
"16"	"STANDING"	"time"	"BodyGyro"	"Z"	-0.982357006410256
"16"	"STANDING"	"time"	"BodyGyroJerk"	"Mag"	-0.990809427435897
"16"	"STANDING"	"time"	"BodyGyroJerk"	"X"	-0.987102322692308
"16"	"STANDING"	"time"	"BodyGyroJerk"	"Y"	-0.992589441153846
"16"	"STANDING"	"time"	"BodyGyroJerk"	"Z"	-0.992698522948718
"16"	"STANDING"	"time"	"GravityAcc"	"Mag"	-0.95729449448718
"16"	"STANDING"	"time"	"GravityAcc"	"X"	-0.985359689871795
"16"	"STANDING"	"time"	"GravityAcc"	"Y"	-0.980552435769231
"16"	"STANDING"	"time"	"GravityAcc"	"Z"	-0.959562830769231
"16"	"STANDING"	"freq"	"BodyAcc"	"Mag"	-0.957173571923077
"16"	"STANDING"	"freq"	"BodyAcc"	"X"	-0.989100620641026
"16"	"STANDING"	"freq"	"BodyAcc"	"Y"	-0.958174310128205
"16"	"STANDING"	"freq"	"BodyAcc"	"Z"	-0.948540267051282
"16"	"STANDING"	"freq"	"BodyAccJerk"	"Mag"	-0.985912716923077
"16"	"STANDING"	"freq"	"BodyAccJerk"	"X"	-0.991847149615385
"16"	"STANDING"	"freq"	"BodyAccJerk"	"Y"	-0.984236462179487
"16"	"STANDING"	"freq"	"BodyAccJerk"	"Z"	-0.98865796025641
"16"	"STANDING"	"freq"	"BodyGyro"	"Mag"	-0.963574736025641
"16"	"STANDING"	"freq"	"BodyGyro"	"X"	-0.973926885
"16"	"STANDING"	"freq"	"BodyGyro"	"Y"	-0.978402418717949
"16"	"STANDING"	"freq"	"BodyGyro"	"Z"	-0.983527402051282
"16"	"STANDING"	"freq"	"BodyGyroJerk"	"Mag"	-0.990672800769231
"16"	"WALKING"	"time"	"BodyAcc"	"Mag"	-0.47180926745098
"16"	"WALKING"	"time"	"BodyAcc"	"X"	-0.404692523921569
"16"	"WALKING"	"time"	"BodyAcc"	"Y"	-0.314569762352941
"16"	"WALKING"	"time"	"BodyAcc"	"Z"	-0.159799790235294
"16"	"WALKING"	"time"	"BodyAccJerk"	"Mag"	-0.403386563921569
"16"	"WALKING"	"time"	"BodyAccJerk"	"X"	-0.396223738431373
"16"	"WALKING"	"time"	"BodyAccJerk"	"Y"	-0.425563858627451
"16"	"WALKING"	"time"	"BodyAccJerk"	"Z"	-0.44025821745098
"16"	"WALKING"	"time"	"BodyGyro"	"Mag"	-0.665078404313725
"16"	"WALKING"	"time"	"BodyGyro"	"X"	-0.654171847058823
"16"	"WALKING"	"time"	"BodyGyro"	"Y"	-0.612593634117647
"16"	"WALKING"	"time"	"BodyGyro"	"Z"	-0.365489530588235
"16"	"WALKING"	"time"	"BodyGyroJerk"	"Mag"	-0.722808438431373
"16"	"WALKING"	"time"	"BodyGyroJerk"	"X"	-0.675889722745098
"16"	"WALKING"	"time"	"BodyGyroJerk"	"Y"	-0.712237752941177
"16"	"WALKING"	"time"	"BodyGyroJerk"	"Z"	-0.571264779411765
"16"	"WALKING"	"time"	"GravityAcc"	"Mag"	-0.47180926745098
"16"	"WALKING"	"time"	"GravityAcc"	"X"	-0.982469595490196
"16"	"WALKING"	"time"	"GravityAcc"	"Y"	-0.973784841960784
"16"	"WALKING"	"time"	"GravityAcc"	"Z"	-0.961387254313726
"16"	"WALKING"	"freq"	"BodyAcc"	"Mag"	-0.592150985098039
"16"	"WALKING"	"freq"	"BodyAcc"	"X"	-0.409070488039216
"16"	"WALKING"	"freq"	"BodyAcc"	"Y"	-0.354370678627451
"16"	"WALKING"	"freq"	"BodyAcc"	"Z"	-0.180501317941176
"16"	"WALKING"	"freq"	"BodyAccJerk"	"Mag"	-0.441447754509804
"16"	"WALKING"	"freq"	"BodyAccJerk"	"X"	-0.402884115098039
"16"	"WALKING"	"freq"	"BodyAccJerk"	"Y"	-0.433612657843137
"16"	"WALKING"	"freq"	"BodyAccJerk"	"Z"	-0.45663628254902
"16"	"WALKING"	"freq"	"BodyGyro"	"Mag"	-0.721137001568627
"16"	"WALKING"	"freq"	"BodyGyro"	"X"	-0.673741136862745
"16"	"WALKING"	"freq"	"BodyGyro"	"Y"	-0.61194087745098
"16"	"WALKING"	"freq"	"BodyGyro"	"Z"	-0.403219791372549
"16"	"WALKING"	"freq"	"BodyGyroJerk"	"Mag"	-0.745726853921569
"16"	"WALKING_DOWNSTAIRS"	"time"	"BodyAcc"	"Mag"	0.119183740638298
"16"	"WALKING_DOWNSTAIRS"	"time"	"BodyAcc"	"X"	0.207251997929787
"16"	"WALKING_DOWNSTAIRS"	"time"	"BodyAcc"	"Y"	-0.146993837655319
"16"	"WALKING_DOWNSTAIRS"	"time"	"BodyAcc"	"Z"	0.0114353944787234
"16"	"WALKING_DOWNSTAIRS"	"time"	"BodyAccJerk"	"Mag"	-0.0783498875595745
"16"	"WALKING_DOWNSTAIRS"	"time"	"BodyAccJerk"	"X"	-0.101186926595745
"16"	"WALKING_DOWNSTAIRS"	"time"	"BodyAccJerk"	"Y"	-0.261684752425532
"16"	"WALKING_DOWNSTAIRS"	"time"	"BodyAccJerk"	"Z"	-0.303381582831915
"16"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyro"	"Mag"	-0.422315316808511
"16"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyro"	"X"	-0.45418847106383
"16"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyro"	"Y"	-0.528329304680851
"16"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyro"	"Z"	-0.444636334893617
"16"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyroJerk"	"Mag"	-0.595822214468085
"16"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyroJerk"	"X"	-0.623676024255319
"16"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyroJerk"	"Y"	-0.583421784680851
"16"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyroJerk"	"Z"	-0.540633469361702
"16"	"WALKING_DOWNSTAIRS"	"time"	"GravityAcc"	"Mag"	0.119183740638298
"16"	"WALKING_DOWNSTAIRS"	"time"	"GravityAcc"	"X"	-0.957785118085106
"16"	"WALKING_DOWNSTAIRS"	"time"	"GravityAcc"	"Y"	-0.955487793617021
"16"	"WALKING_DOWNSTAIRS"	"time"	"GravityAcc"	"Z"	-0.910588943191489
"16"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAcc"	"Mag"	-0.0534137179170213
"16"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAcc"	"X"	0.266115492098298
"16"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAcc"	"Y"	-0.208680587882979
"16"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAcc"	"Z"	-0.0379716239787234
"16"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAccJerk"	"Mag"	-0.0919623368021277
"16"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAccJerk"	"X"	-0.125682818093191
"16"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAccJerk"	"Y"	-0.281507406948936
"16"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAccJerk"	"Z"	-0.36402669587234
"16"	"WALKING_DOWNSTAIRS"	"freq"	"BodyGyro"	"Mag"	-0.479939845914894
"16"	"WALKING_DOWNSTAIRS"	"freq"	"BodyGyro"	"X"	-0.470373498510638
"16"	"WALKING_DOWNSTAIRS"	"freq"	"BodyGyro"	"Y"	-0.565214032765957
"16"	"WALKING_DOWNSTAIRS"	"freq"	"BodyGyro"	"Z"	-0.521100818723404
"16"	"WALKING_DOWNSTAIRS"	"freq"	"BodyGyroJerk"	"Mag"	-0.633479804680851
"16"	"WALKING_UPSTAIRS"	"time"	"BodyAcc"	"Mag"	-0.334795080196078
"16"	"WALKING_UPSTAIRS"	"time"	"BodyAcc"	"X"	-0.397083831568627
"16"	"WALKING_UPSTAIRS"	"time"	"BodyAcc"	"Y"	-0.163732745078431
"16"	"WALKING_UPSTAIRS"	"time"	"BodyAcc"	"Z"	-0.129283825721569
"16"	"WALKING_UPSTAIRS"	"time"	"BodyAccJerk"	"Mag"	-0.493067129607843
"16"	"WALKING_UPSTAIRS"	"time"	"BodyAccJerk"	"X"	-0.521089140196078
"16"	"WALKING_UPSTAIRS"	"time"	"BodyAccJerk"	"Y"	-0.425625937254902
"16"	"WALKING_UPSTAIRS"	"time"	"BodyAccJerk"	"Z"	-0.593411129607843
"16"	"WALKING_UPSTAIRS"	"time"	"BodyGyro"	"Mag"	-0.518189646470588
"16"	"WALKING_UPSTAIRS"	"time"	"BodyGyro"	"X"	-0.508087166666667
"16"	"WALKING_UPSTAIRS"	"time"	"BodyGyro"	"Y"	-0.58638289372549
"16"	"WALKING_UPSTAIRS"	"time"	"BodyGyro"	"Z"	-0.365025170078431
"16"	"WALKING_UPSTAIRS"	"time"	"BodyGyroJerk"	"Mag"	-0.797293228431373
"16"	"WALKING_UPSTAIRS"	"time"	"BodyGyroJerk"	"X"	-0.707264168627451
"16"	"WALKING_UPSTAIRS"	"time"	"BodyGyroJerk"	"Y"	-0.77471906627451
"16"	"WALKING_UPSTAIRS"	"time"	"BodyGyroJerk"	"Z"	-0.717101021960784
"16"	"WALKING_UPSTAIRS"	"time"	"GravityAcc"	"Mag"	-0.334795080196078
"16"	"WALKING_UPSTAIRS"	"time"	"GravityAcc"	"X"	-0.948413552745098
"16"	"WALKING_UPSTAIRS"	"time"	"GravityAcc"	"Y"	-0.933657461176471
"16"	"WALKING_UPSTAIRS"	"time"	"GravityAcc"	"Z"	-0.907649558823529
"16"	"WALKING_UPSTAIRS"	"freq"	"BodyAcc"	"Mag"	-0.418924256078431
"16"	"WALKING_UPSTAIRS"	"freq"	"BodyAcc"	"X"	-0.369636140980392
"16"	"WALKING_UPSTAIRS"	"freq"	"BodyAcc"	"Y"	-0.166324239117647
"16"	"WALKING_UPSTAIRS"	"freq"	"BodyAcc"	"Z"	-0.094561233145098
"16"	"WALKING_UPSTAIRS"	"freq"	"BodyAccJerk"	"Mag"	-0.51993124
"16"	"WALKING_UPSTAIRS"	"freq"	"BodyAccJerk"	"X"	-0.538073090196078
"16"	"WALKING_UPSTAIRS"	"freq"	"BodyAccJerk"	"Y"	-0.417127012352941
"16"	"WALKING_UPSTAIRS"	"freq"	"BodyAccJerk"	"Z"	-0.620123586470588
"16"	"WALKING_UPSTAIRS"	"freq"	"BodyGyro"	"Mag"	-0.532486721568627
"16"	"WALKING_UPSTAIRS"	"freq"	"BodyGyro"	"X"	-0.509896031372549
"16"	"WALKING_UPSTAIRS"	"freq"	"BodyGyro"	"Y"	-0.559600598431373
"16"	"WALKING_UPSTAIRS"	"freq"	"BodyGyro"	"Z"	-0.387309489901961
"16"	"WALKING_UPSTAIRS"	"freq"	"BodyGyroJerk"	"Mag"	-0.825314327058824
"17"	"LAYING"	"time"	"BodyAcc"	"Mag"	-0.948257993521127
"17"	"LAYING"	"time"	"BodyAcc"	"X"	-0.972960567323944
"17"	"LAYING"	"time"	"BodyAcc"	"Y"	-0.944792875211268
"17"	"LAYING"	"time"	"BodyAcc"	"Z"	-0.953476700140845
"17"	"LAYING"	"time"	"BodyAccJerk"	"Mag"	-0.980126745352113
"17"	"LAYING"	"time"	"BodyAccJerk"	"X"	-0.981489017183099
"17"	"LAYING"	"time"	"BodyAccJerk"	"Y"	-0.976960542816901
"17"	"LAYING"	"time"	"BodyAccJerk"	"Z"	-0.98281300056338
"17"	"LAYING"	"time"	"BodyGyro"	"Mag"	-0.959325498732394
"17"	"LAYING"	"time"	"BodyGyro"	"X"	-0.975893061830986
"17"	"LAYING"	"time"	"BodyGyro"	"Y"	-0.971484336197183
"17"	"LAYING"	"time"	"BodyGyro"	"Z"	-0.976200771267606
"17"	"LAYING"	"time"	"BodyGyroJerk"	"Mag"	-0.982038121126761
"17"	"LAYING"	"time"	"BodyGyroJerk"	"X"	-0.980792372112676
"17"	"LAYING"	"time"	"BodyGyroJerk"	"Y"	-0.983135596619718
"17"	"LAYING"	"time"	"BodyGyroJerk"	"Z"	-0.988221713380282
"17"	"LAYING"	"time"	"GravityAcc"	"Mag"	-0.948257993521127
"17"	"LAYING"	"time"	"GravityAcc"	"X"	-0.961063222394366
"17"	"LAYING"	"time"	"GravityAcc"	"Y"	-0.961466681267606
"17"	"LAYING"	"time"	"GravityAcc"	"Z"	-0.957164565211268
"17"	"LAYING"	"freq"	"BodyAcc"	"Mag"	-0.949042531690141
"17"	"LAYING"	"freq"	"BodyAcc"	"X"	-0.972438525352113
"17"	"LAYING"	"freq"	"BodyAcc"	"Y"	-0.942791615915493
"17"	"LAYING"	"freq"	"BodyAcc"	"Z"	-0.950116956478873
"17"	"LAYING"	"freq"	"BodyAccJerk"	"Mag"	-0.979657231408451
"17"	"LAYING"	"freq"	"BodyAccJerk"	"X"	-0.983213244366197
"17"	"LAYING"	"freq"	"BodyAccJerk"	"Y"	-0.978343915774648
"17"	"LAYING"	"freq"	"BodyAccJerk"	"Z"	-0.983854158873239
"17"	"LAYING"	"freq"	"BodyGyro"	"Mag"	-0.96002383915493
"17"	"LAYING"	"freq"	"BodyGyro"	"X"	-0.977203498309859
"17"	"LAYING"	"freq"	"BodyGyro"	"Y"	-0.970627806901408
"17"	"LAYING"	"freq"	"BodyGyro"	"Z"	-0.978357126056338
"17"	"LAYING"	"freq"	"BodyGyroJerk"	"Mag"	-0.981983437605634
"17"	"SITTING"	"time"	"BodyAcc"	"Mag"	-0.96506519109375
"17"	"SITTING"	"time"	"BodyAcc"	"X"	-0.9944439053125
"17"	"SITTING"	"time"	"BodyAcc"	"Y"	-0.96185862984375
"17"	"SITTING"	"time"	"BodyAcc"	"Z"	-0.96572919578125
"17"	"SITTING"	"time"	"BodyAccJerk"	"Mag"	-0.99144649921875
"17"	"SITTING"	"time"	"BodyAccJerk"	"X"	-0.99434060296875
"17"	"SITTING"	"time"	"BodyAccJerk"	"Y"	-0.98863700234375
"17"	"SITTING"	"time"	"BodyAccJerk"	"Z"	-0.990529261875
"17"	"SITTING"	"time"	"BodyGyro"	"Mag"	-0.97541025484375
"17"	"SITTING"	"time"	"BodyGyro"	"X"	-0.98963832578125
"17"	"SITTING"	"time"	"BodyGyro"	"Y"	-0.98612868078125
"17"	"SITTING"	"time"	"BodyGyro"	"Z"	-0.9797052259375
"17"	"SITTING"	"time"	"BodyGyroJerk"	"Mag"	-0.994446755625
"17"	"SITTING"	"time"	"BodyGyroJerk"	"X"	-0.9952559371875
"17"	"SITTING"	"time"	"BodyGyroJerk"	"Y"	-0.9949818809375
"17"	"SITTING"	"time"	"BodyGyroJerk"	"Z"	-0.9938412575
"17"	"SITTING"	"time"	"GravityAcc"	"Mag"	-0.96506519109375
"17"	"SITTING"	"time"	"GravityAcc"	"X"	-0.99019661703125
"17"	"SITTING"	"time"	"GravityAcc"	"Y"	-0.9667201059375
"17"	"SITTING"	"time"	"GravityAcc"	"Z"	-0.9566106440625
"17"	"SITTING"	"freq"	"BodyAcc"	"Mag"	-0.9653996796875
"17"	"SITTING"	"freq"	"BodyAcc"	"X"	-0.99465731359375
"17"	"SITTING"	"freq"	"BodyAcc"	"Y"	-0.959789141875
"17"	"SITTING"	"freq"	"BodyAcc"	"Z"	-0.96292107328125
"17"	"SITTING"	"freq"	"BodyAccJerk"	"Mag"	-0.99031962640625
"17"	"SITTING"	"freq"	"BodyAccJerk"	"X"	-0.9946131621875
"17"	"SITTING"	"freq"	"BodyAccJerk"	"Y"	-0.98991581109375
"17"	"SITTING"	"freq"	"BodyAccJerk"	"Z"	-0.99081824828125
"17"	"SITTING"	"freq"	"BodyGyro"	"Mag"	-0.97471085296875
"17"	"SITTING"	"freq"	"BodyGyro"	"X"	-0.99004126046875
"17"	"SITTING"	"freq"	"BodyGyro"	"Y"	-0.984813098125
"17"	"SITTING"	"freq"	"BodyGyro"	"Z"	-0.9809696453125
"17"	"SITTING"	"freq"	"BodyGyroJerk"	"Mag"	-0.99362452375
"17"	"STANDING"	"time"	"BodyAcc"	"Mag"	-0.975377309871795
"17"	"STANDING"	"time"	"BodyAcc"	"X"	-0.991163919871795
"17"	"STANDING"	"time"	"BodyAcc"	"Y"	-0.968176663717949
"17"	"STANDING"	"time"	"BodyAcc"	"Z"	-0.970462679230769
"17"	"STANDING"	"time"	"BodyAccJerk"	"Mag"	-0.990363248205128
"17"	"STANDING"	"time"	"BodyAccJerk"	"X"	-0.992094005512821
"17"	"STANDING"	"time"	"BodyAccJerk"	"Y"	-0.98666125974359
"17"	"STANDING"	"time"	"BodyAccJerk"	"Z"	-0.991217027307692
"17"	"STANDING"	"time"	"BodyGyro"	"Mag"	-0.977680837435897
"17"	"STANDING"	"time"	"BodyGyro"	"X"	-0.981373082948718
"17"	"STANDING"	"time"	"BodyGyro"	"Y"	-0.985121164615385
"17"	"STANDING"	"time"	"BodyGyro"	"Z"	-0.985538363333333
"17"	"STANDING"	"time"	"BodyGyroJerk"	"Mag"	-0.992372117307692
"17"	"STANDING"	"time"	"BodyGyroJerk"	"X"	-0.989257196282051
"17"	"STANDING"	"time"	"BodyGyroJerk"	"Y"	-0.993699908589744
"17"	"STANDING"	"time"	"BodyGyroJerk"	"Z"	-0.992327099487179
"17"	"STANDING"	"time"	"GravityAcc"	"Mag"	-0.975377309871795
"17"	"STANDING"	"time"	"GravityAcc"	"X"	-0.985751365769231
"17"	"STANDING"	"time"	"GravityAcc"	"Y"	-0.975810476025641
"17"	"STANDING"	"time"	"GravityAcc"	"Z"	-0.969171762179487
"17"	"STANDING"	"freq"	"BodyAcc"	"Mag"	-0.975504840641026
"17"	"STANDING"	"freq"	"BodyAcc"	"X"	-0.991318528333333
"17"	"STANDING"	"freq"	"BodyAcc"	"Y"	-0.966427323846154
"17"	"STANDING"	"freq"	"BodyAcc"	"Z"	-0.966999000897436
"17"	"STANDING"	"freq"	"BodyAccJerk"	"Mag"	-0.989472086666667
"17"	"STANDING"	"freq"	"BodyAccJerk"	"X"	-0.992775377692308
"17"	"STANDING"	"freq"	"BodyAccJerk"	"Y"	-0.988200349487179
"17"	"STANDING"	"freq"	"BodyAccJerk"	"Z"	-0.991450377692308
"17"	"STANDING"	"freq"	"BodyGyro"	"Mag"	-0.977263418717949
"17"	"STANDING"	"freq"	"BodyGyro"	"X"	-0.981791318076923
"17"	"STANDING"	"freq"	"BodyGyro"	"Y"	-0.983946584871795
"17"	"STANDING"	"freq"	"BodyGyro"	"Z"	-0.986725274871795
"17"	"STANDING"	"freq"	"BodyGyroJerk"	"Mag"	-0.992177303589744
"17"	"WALKING"	"time"	"BodyAcc"	"Mag"	-0.461837866885246
"17"	"WALKING"	"time"	"BodyAcc"	"X"	-0.31950017295082
"17"	"WALKING"	"time"	"BodyAcc"	"Y"	-0.0175797885542623
"17"	"WALKING"	"time"	"BodyAcc"	"Z"	-0.265824489180328
"17"	"WALKING"	"time"	"BodyAccJerk"	"Mag"	-0.275672786229508
"17"	"WALKING"	"time"	"BodyAccJerk"	"X"	-0.355492635409836
"17"	"WALKING"	"time"	"BodyAccJerk"	"Y"	-0.0935385034
"17"	"WALKING"	"time"	"BodyAccJerk"	"Z"	-0.534303311639344
"17"	"WALKING"	"time"	"BodyGyro"	"Mag"	-0.522494763606557
"17"	"WALKING"	"time"	"BodyGyro"	"X"	-0.47981351295082
"17"	"WALKING"	"time"	"BodyGyro"	"Y"	-0.454932903934426
"17"	"WALKING"	"time"	"BodyGyro"	"Z"	-0.386044435409836
"17"	"WALKING"	"time"	"BodyGyroJerk"	"Mag"	-0.53970849147541
"17"	"WALKING"	"time"	"BodyGyroJerk"	"X"	-0.431296148196721
"17"	"WALKING"	"time"	"BodyGyroJerk"	"Y"	-0.560203489016393
"17"	"WALKING"	"time"	"BodyGyroJerk"	"Z"	-0.524422887377049
"17"	"WALKING"	"time"	"GravityAcc"	"Mag"	-0.461837866885246
"17"	"WALKING"	"time"	"GravityAcc"	"X"	-0.980983351639344
"17"	"WALKING"	"time"	"GravityAcc"	"Y"	-0.968613202622951
"17"	"WALKING"	"time"	"GravityAcc"	"Z"	-0.956903248196721
"17"	"WALKING"	"freq"	"BodyAcc"	"Mag"	-0.565162507704918
"17"	"WALKING"	"freq"	"BodyAcc"	"X"	-0.304806274098361
"17"	"WALKING"	"freq"	"BodyAcc"	"Y"	-0.0556137930852459
"17"	"WALKING"	"freq"	"BodyAcc"	"Z"	-0.262391594918033
"17"	"WALKING"	"freq"	"BodyAccJerk"	"Mag"	-0.211231860180328
"17"	"WALKING"	"freq"	"BodyAccJerk"	"X"	-0.343866129016393
"17"	"WALKING"	"freq"	"BodyAccJerk"	"Y"	-0.0470379377672131
"17"	"WALKING"	"freq"	"BodyAccJerk"	"Z"	-0.543872996229508
"17"	"WALKING"	"freq"	"BodyGyro"	"Mag"	-0.615320077704918
"17"	"WALKING"	"freq"	"BodyGyro"	"X"	-0.504849290819672
"17"	"WALKING"	"freq"	"BodyGyro"	"Y"	-0.439238787704918
"17"	"WALKING"	"freq"	"BodyGyro"	"Z"	-0.438768699508197
"17"	"WALKING"	"freq"	"BodyGyroJerk"	"Mag"	-0.520385479180328
"17"	"WALKING_DOWNSTAIRS"	"time"	"BodyAcc"	"Mag"	0.0914076757326087
"17"	"WALKING_DOWNSTAIRS"	"time"	"BodyAcc"	"X"	0.187719760269565
"17"	"WALKING_DOWNSTAIRS"	"time"	"BodyAcc"	"Y"	-0.0607892037384783
"17"	"WALKING_DOWNSTAIRS"	"time"	"BodyAcc"	"Z"	-0.231064156615217
"17"	"WALKING_DOWNSTAIRS"	"time"	"BodyAccJerk"	"Mag"	-0.206576683876087
"17"	"WALKING_DOWNSTAIRS"	"time"	"BodyAccJerk"	"X"	-0.103436471413043
"17"	"WALKING_DOWNSTAIRS"	"time"	"BodyAccJerk"	"Y"	-0.304063534173913
"17"	"WALKING_DOWNSTAIRS"	"time"	"BodyAccJerk"	"Z"	-0.536331570652174
"17"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyro"	"Mag"	-0.352687281086957
"17"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyro"	"X"	-0.370436868891304
"17"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyro"	"Y"	-0.459281989565217
"17"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyro"	"Z"	-0.468462984347826
"17"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyroJerk"	"Mag"	-0.592319490869565
"17"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyroJerk"	"X"	-0.526801825217391
"17"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyroJerk"	"Y"	-0.572144734130435
"17"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyroJerk"	"Z"	-0.542770646521739
"17"	"WALKING_DOWNSTAIRS"	"time"	"GravityAcc"	"Mag"	0.0914076757326087
"17"	"WALKING_DOWNSTAIRS"	"time"	"GravityAcc"	"X"	-0.950026242173913
"17"	"WALKING_DOWNSTAIRS"	"time"	"GravityAcc"	"Y"	-0.946576675652174
"17"	"WALKING_DOWNSTAIRS"	"time"	"GravityAcc"	"Z"	-0.901097766521739
"17"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAcc"	"Mag"	-0.0618876767130435
"17"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAcc"	"X"	0.258941676302174
"17"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAcc"	"Y"	-0.0860527358695652
"17"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAcc"	"Z"	-0.245413541641304
"17"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAccJerk"	"Mag"	-0.236538515947826
"17"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAccJerk"	"X"	-0.0718767032673913
"17"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAccJerk"	"Y"	-0.298931144913043
"17"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAccJerk"	"Z"	-0.573043711086957
"17"	"WALKING_DOWNSTAIRS"	"freq"	"BodyGyro"	"Mag"	-0.428868687826087
"17"	"WALKING_DOWNSTAIRS"	"freq"	"BodyGyro"	"X"	-0.393194731747826
"17"	"WALKING_DOWNSTAIRS"	"freq"	"BodyGyro"	"Y"	-0.469390428043478
"17"	"WALKING_DOWNSTAIRS"	"freq"	"BodyGyro"	"Z"	-0.540949520217391
"17"	"WALKING_DOWNSTAIRS"	"freq"	"BodyGyroJerk"	"Mag"	-0.643399203913044
"17"	"WALKING_UPSTAIRS"	"time"	"BodyAcc"	"Mag"	-0.1028777303875
"17"	"WALKING_UPSTAIRS"	"time"	"BodyAcc"	"X"	-0.062952754100625
"17"	"WALKING_UPSTAIRS"	"time"	"BodyAcc"	"Y"	-0.0131721014395833
"17"	"WALKING_UPSTAIRS"	"time"	"BodyAcc"	"Z"	-0.230220954239583
"17"	"WALKING_UPSTAIRS"	"time"	"BodyAccJerk"	"Mag"	-0.390912450416667
"17"	"WALKING_UPSTAIRS"	"time"	"BodyAccJerk"	"X"	-0.292665827083333
"17"	"WALKING_UPSTAIRS"	"time"	"BodyAccJerk"	"Y"	-0.349791873229167
"17"	"WALKING_UPSTAIRS"	"time"	"BodyAccJerk"	"Z"	-0.657430836041667
"17"	"WALKING_UPSTAIRS"	"time"	"BodyGyro"	"Mag"	-0.440837260125
"17"	"WALKING_UPSTAIRS"	"time"	"BodyGyro"	"X"	-0.496562732729167
"17"	"WALKING_UPSTAIRS"	"time"	"BodyGyro"	"Y"	-0.493044125208333
