"subject"	"activity"	"domain"	"sensed"	"direction"	"mean"
"18"	"LAYING"	"freq"	"BodyAccJerk"	"Y"	-0.985865325230769
"18"	"LAYING"	"freq"	"BodyAccJerk"	"Z"	-0.989116865846154
"18"	"LAYING"	"freq"	"BodyGyro"	"Mag"	-0.984329092153846
"18"	"LAYING"	"freq"	"BodyGyro"	"X"	-0.992436927692308
"18"	"LAYING"	"freq"	"BodyGyro"	"Y"	-0.985611171384615
"18"	"LAYING"	"freq"	"BodyGyro"	"Z"	-0.984999291538462
"18"	"LAYING"	"freq"	"BodyGyroJerk"	"Mag"	-0.991901007538462
"18"	"SITTING"	"time"	"BodyAcc"	"Mag"	-0.983674151754386
"18"	"SITTING"	"time"	"BodyAcc"	"X"	0.27727001877193
"18"	"SITTING"	"time"	"BodyAcc"	"Y"	-0.0128691279736842
"18"	"SITTING"	"time"	"BodyAcc"	"Z"	-0.111904775824561
"18"	"SITTING"	"time"	"BodyAccJerk"	"Mag"	-0.989869574561404
"18"	"SITTING"	"time"	"BodyAccJerk"	"X"	0.076622889
"18"	"SITTING"	"time"	"BodyAccJerk"	"Y"	0.00694560289491228
"18"	"SITTING"	"time"	"BodyAccJerk"	"Z"	0.00278757042058246
"18"	"SITTING"	"time"	"BodyGyro"	"Mag"	-0.977634992105263
"18"	"SITTING"	"time"	"BodyGyro"	"X"	-0.0333057034385965
"18"	"SITTING"	"time"	"BodyGyro"	"Y"	-0.0685796341105263
"18"	"SITTING"	"time"	"BodyGyro"	"Z"	0.0848140511754386
"18"	"SITTING"	"time"	"BodyGyroJerk"	"Mag"	-0.994873439824561
"18"	"SITTING"	"time"	"BodyGyroJerk"	"X"	-0.0954723233684211
"18"	"SITTING"	"time"	"BodyGyroJerk"	"Y"	-0.0397125591491228
"18"	"SITTING"	"time"	"BodyGyroJerk"	"Z"	-0.0523030404789474
"18"	"SITTING"	"time"	"GravityAcc"	"Mag"	-0.983674151754386
"18"	"SITTING"	"time"	"GravityAcc"	"X"	0.909816469298246
"18"	"SITTING"	"time"	"GravityAcc"	"Y"	0.12988647622807
"18"	"SITTING"	"time"	"GravityAcc"	"Z"	0.161877417894737
"18"	"SITTING"	"freq"	"BodyAcc"	"Mag"	-0.984781467192982
"18"	"SITTING"	"freq"	"BodyAcc"	"X"	-0.993144920175439
"18"	"SITTING"	"freq"	"BodyAcc"	"Y"	-0.976538530350877
"18"	"SITTING"	"freq"	"BodyAcc"	"Z"	-0.982996441403509
"18"	"SITTING"	"freq"	"BodyAccJerk"	"Mag"	-0.990407075964912
"18"	"SITTING"	"freq"	"BodyAccJerk"	"X"	-0.991924709824561
"18"	"SITTING"	"freq"	"BodyAccJerk"	"Y"	-0.983642391578947
"18"	"SITTING"	"freq"	"BodyAccJerk"	"Z"	-0.988689671578947
"18"	"SITTING"	"freq"	"BodyGyro"	"Mag"	-0.986535242105263
"18"	"SITTING"	"freq"	"BodyGyro"	"X"	-0.989961500350877
"18"	"SITTING"	"freq"	"BodyGyro"	"Y"	-0.988702701403509
"18"	"SITTING"	"freq"	"BodyGyro"	"Z"	-0.983027386491228
"18"	"SITTING"	"freq"	"BodyGyroJerk"	"Mag"	-0.99480818754386
"18"	"STANDING"	"time"	"BodyAcc"	"Mag"	-0.972607495342466
"18"	"STANDING"	"time"	"BodyAcc"	"X"	0.278458805890411
"18"	"STANDING"	"time"	"BodyAcc"	"Y"	-0.0166353518150685
"18"	"STANDING"	"time"	"BodyAcc"	"Z"	-0.108453355945205
"18"	"STANDING"	"time"	"BodyAccJerk"	"Mag"	-0.98596529369863
"18"	"STANDING"	"time"	"BodyAccJerk"	"X"	0.0753539482328767
"18"	"STANDING"	"time"	"BodyAccJerk"	"Y"	0.0104698718417123
"18"	"STANDING"	"time"	"BodyAccJerk"	"Z"	-0.00181640480191781
"18"	"STANDING"	"time"	"BodyGyro"	"Mag"	-0.963006793150685
"18"	"STANDING"	"time"	"BodyGyro"	"X"	-0.0265873248835616
"18"	"STANDING"	"time"	"BodyGyro"	"Y"	-0.0732260127945206
"18"	"STANDING"	"time"	"BodyGyro"	"Z"	0.0843190675616438
"18"	"STANDING"	"time"	"BodyGyroJerk"	"Mag"	-0.988685954931507
"18"	"STANDING"	"time"	"BodyGyroJerk"	"X"	-0.0987174024657534
"18"	"STANDING"	"time"	"BodyGyroJerk"	"Y"	-0.0406573412739726
"18"	"STANDING"	"time"	"BodyGyroJerk"	"Z"	-0.0532384453013699
"18"	"STANDING"	"time"	"GravityAcc"	"Mag"	-0.972607495342466
"18"	"STANDING"	"time"	"GravityAcc"	"X"	0.947573239863014
"18"	"STANDING"	"time"	"GravityAcc"	"Y"	-0.204206320958904
"18"	"STANDING"	"time"	"GravityAcc"	"Z"	-0.0485767106575342
"18"	"STANDING"	"freq"	"BodyAcc"	"Mag"	-0.976797646027397
"18"	"STANDING"	"freq"	"BodyAcc"	"X"	-0.990409919315068
"18"	"STANDING"	"freq"	"BodyAcc"	"Y"	-0.961239135479452
"18"	"STANDING"	"freq"	"BodyAcc"	"Z"	-0.975772813972603
"18"	"STANDING"	"freq"	"BodyAccJerk"	"Mag"	-0.984987073150685
"18"	"STANDING"	"freq"	"BodyAccJerk"	"X"	-0.989544971232877
"18"	"STANDING"	"freq"	"BodyAccJerk"	"Y"	-0.975243689589041
"18"	"STANDING"	"freq"	"BodyAccJerk"	"Z"	-0.986265653561644
"18"	"STANDING"	"freq"	"BodyGyro"	"Mag"	-0.972352593013699
"18"	"STANDING"	"freq"	"BodyGyro"	"X"	-0.964428926438356
"18"	"STANDING"	"freq"	"BodyGyro"	"Y"	-0.983561159726027
"18"	"STANDING"	"freq"	"BodyGyro"	"Z"	-0.974294413013699
"18"	"STANDING"	"freq"	"BodyGyroJerk"	"Mag"	-0.988960668767123
"18"	"WALKING"	"time"	"BodyAcc"	"Mag"	-0.287908078035714
"18"	"WALKING"	"time"	"BodyAcc"	"X"	0.273887758571429
"18"	"WALKING"	"time"	"BodyAcc"	"Y"	-0.0178023631866071
"18"	"WALKING"	"time"	"BodyAcc"	"Z"	-0.104218315464286
"18"	"WALKING"	"time"	"BodyAccJerk"	"Mag"	-0.379269262142857
"18"	"WALKING"	"time"	"BodyAccJerk"	"X"	0.0767524278392857
"18"	"WALKING"	"time"	"BodyAccJerk"	"Y"	0.0282745481892857
"18"	"WALKING"	"time"	"BodyAccJerk"	"Z"	0.010685091
"18"	"WALKING"	"time"	"BodyGyro"	"Mag"	-0.500471147857143
"18"	"WALKING"	"time"	"BodyGyro"	"X"	-0.0399399716026786
"18"	"WALKING"	"time"	"BodyGyro"	"Y"	-0.0613727362975
"18"	"WALKING"	"time"	"BodyGyro"	"Z"	0.0944718394625
"18"	"WALKING"	"time"	"BodyGyroJerk"	"Mag"	-0.636485896964286
"18"	"WALKING"	"time"	"BodyGyroJerk"	"X"	-0.0966435295642857
"18"	"WALKING"	"time"	"BodyGyroJerk"	"Y"	-0.0433771125875
"18"	"WALKING"	"time"	"BodyGyroJerk"	"Z"	-0.0502631568175
"18"	"WALKING"	"time"	"GravityAcc"	"Mag"	-0.287908078035714
"18"	"WALKING"	"time"	"GravityAcc"	"X"	0.92386524875
"18"	"WALKING"	"time"	"GravityAcc"	"Y"	-0.254317085892857
"18"	"WALKING"	"time"	"GravityAcc"	"Z"	-0.0609313415892857
"18"	"WALKING"	"freq"	"BodyAcc"	"Mag"	-0.424386734107143
"18"	"WALKING"	"freq"	"BodyAcc"	"X"	-0.37147515625
"18"	"WALKING"	"freq"	"BodyAcc"	"Y"	-0.24360627125
"18"	"WALKING"	"freq"	"BodyAcc"	"Z"	-0.48977105125
"18"	"WALKING"	"freq"	"BodyAccJerk"	"Mag"	-0.41403775125
"18"	"WALKING"	"freq"	"BodyAccJerk"	"X"	-0.414797154464286
"18"	"WALKING"	"freq"	"BodyAccJerk"	"Y"	-0.361908549464286
"18"	"WALKING"	"freq"	"BodyAccJerk"	"Z"	-0.601147246785714
"18"	"WALKING"	"freq"	"BodyGyro"	"Mag"	-0.620331394285714
"18"	"WALKING"	"freq"	"BodyGyro"	"X"	-0.609673434464286
"18"	"WALKING"	"freq"	"BodyGyro"	"Y"	-0.570898150714286
"18"	"WALKING"	"freq"	"BodyGyro"	"Z"	-0.538152344821429
"18"	"WALKING"	"freq"	"BodyGyroJerk"	"Mag"	-0.710596311071429
"18"	"WALKING_DOWNSTAIRS"	"time"	"BodyAcc"	"Mag"	-0.293531973636364
"18"	"WALKING_DOWNSTAIRS"	"time"	"BodyAcc"	"X"	0.288439468909091
"18"	"WALKING_DOWNSTAIRS"	"time"	"BodyAcc"	"Y"	-0.0168666920221818
"18"	"WALKING_DOWNSTAIRS"	"time"	"BodyAcc"	"Z"	-0.1033908092
"18"	"WALKING_DOWNSTAIRS"	"time"	"BodyAccJerk"	"Mag"	-0.466516044
"18"	"WALKING_DOWNSTAIRS"	"time"	"BodyAccJerk"	"X"	0.0809044045254545
"18"	"WALKING_DOWNSTAIRS"	"time"	"BodyAccJerk"	"Y"	-0.000757069449090909
"18"	"WALKING_DOWNSTAIRS"	"time"	"BodyAccJerk"	"Z"	-0.01417699182
"18"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyro"	"Mag"	-0.381022814727273
"18"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyro"	"X"	-0.0576548655654545
"18"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyro"	"Y"	-0.0636214336761818
"18"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyro"	"Z"	0.0987471683127273
"18"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyroJerk"	"Mag"	-0.701663073636364
"18"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyroJerk"	"X"	-0.0836566573181818
"18"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyroJerk"	"Y"	-0.0509120258890909
"18"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyroJerk"	"Z"	-0.0570591813909091
"18"	"WALKING_DOWNSTAIRS"	"time"	"GravityAcc"	"Mag"	-0.293531973636364
"18"	"WALKING_DOWNSTAIRS"	"time"	"GravityAcc"	"X"	0.932277478363636
"18"	"WALKING_DOWNSTAIRS"	"time"	"GravityAcc"	"Y"	-0.225809125454545
"18"	"WALKING_DOWNSTAIRS"	"time"	"GravityAcc"	"Z"	-0.0493636733454545
"18"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAcc"	"Mag"	-0.241973534781818
"18"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAcc"	"X"	-0.350086793272727
"18"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAcc"	"Y"	-0.309049613818182
"18"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAcc"	"Z"	-0.505824358
"18"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAccJerk"	"Mag"	-0.3833987134
"18"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAccJerk"	"X"	-0.412728286727273
"18"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAccJerk"	"Y"	-0.465982666363636
"18"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAccJerk"	"Z"	-0.622135895090909
"18"	"WALKING_DOWNSTAIRS"	"freq"	"BodyGyro"	"Mag"	-0.604735414363636
"18"	"WALKING_DOWNSTAIRS"	"freq"	"BodyGyro"	"X"	-0.489232274509091
"18"	"WALKING_DOWNSTAIRS"	"freq"	"BodyGyro"	"Y"	-0.641527595090909
"18"	"WALKING_DOWNSTAIRS"	"freq"	"BodyGyro"	"Z"	-0.447030699454545
"18"	"WALKING_DOWNSTAIRS"	"freq"	"BodyGyroJerk"	"Mag"	-0.744236045090909
"18"	"WALKING_UPSTAIRS"	"time"	"BodyAcc"	"Mag"	-0.279146312758621
"18"	"WALKING_UPSTAIRS"	"time"	"BodyAcc"	"X"	0.265401201896552
"18"	"WALKING_UPSTAIRS"	"time"	"BodyAcc"	"Y"	-0.0222060684378914
"18"	"WALKING_UPSTAIRS"	"time"	"BodyAcc"	"Z"	-0.112655891327586
"18"	"WALKING_UPSTAIRS"	"time"	"BodyAccJerk"	"Mag"	-0.601463948275862
"18"	"WALKING_UPSTAIRS"	"time"	"BodyAccJerk"	"X"	0.0812402028517241
"18"	"WALKING_UPSTAIRS"	"time"	"BodyAccJerk"	"Y"	0.0211654691775862
"18"	"WALKING_UPSTAIRS"	"time"	"BodyAccJerk"	"Z"	0.0093589662862069
"18"	"WALKING_UPSTAIRS"	"time"	"BodyGyro"	"Mag"	-0.3691086
"18"	"WALKING_UPSTAIRS"	"time"	"BodyGyro"	"X"	-0.0470683915017241
"18"	"WALKING_UPSTAIRS"	"time"	"BodyGyro"	"Y"	-0.0526133819862069
"18"	"WALKING_UPSTAIRS"	"time"	"BodyGyro"	"Z"	0.0906736478431034
"18"	"WALKING_UPSTAIRS"	"time"	"BodyGyroJerk"	"Mag"	-0.781652689310345
"18"	"WALKING_UPSTAIRS"	"time"	"BodyGyroJerk"	"X"	-0.0899953036658621
"18"	"WALKING_UPSTAIRS"	"time"	"BodyGyroJerk"	"Y"	-0.0527472610827586
"18"	"WALKING_UPSTAIRS"	"time"	"BodyGyroJerk"	"Z"	-0.0692536211396552
"18"	"WALKING_UPSTAIRS"	"time"	"GravityAcc"	"Mag"	-0.279146312758621
"18"	"WALKING_UPSTAIRS"	"time"	"GravityAcc"	"X"	0.883330258448276
"18"	"WALKING_UPSTAIRS"	"time"	"GravityAcc"	"Y"	-0.316619946206897
"18"	"WALKING_UPSTAIRS"	"time"	"GravityAcc"	"Z"	-0.106112549189655
"18"	"WALKING_UPSTAIRS"	"freq"	"BodyAcc"	"Mag"	-0.436561064482759
"18"	"WALKING_UPSTAIRS"	"freq"	"BodyAcc"	"X"	-0.465097261896552
"18"	"WALKING_UPSTAIRS"	"freq"	"BodyAcc"	"Y"	-0.363450742586207
"18"	"WALKING_UPSTAIRS"	"freq"	"BodyAcc"	"Z"	-0.522728377068965
"18"	"WALKING_UPSTAIRS"	"freq"	"BodyAccJerk"	"Mag"	-0.574481396551724
"18"	"WALKING_UPSTAIRS"	"freq"	"BodyAccJerk"	"X"	-0.589410590172414
"18"	"WALKING_UPSTAIRS"	"freq"	"BodyAccJerk"	"Y"	-0.579650286034483
"18"	"WALKING_UPSTAIRS"	"freq"	"BodyAccJerk"	"Z"	-0.736149274137931
"18"	"WALKING_UPSTAIRS"	"freq"	"BodyGyro"	"Mag"	-0.654029089310345
"18"	"WALKING_UPSTAIRS"	"freq"	"BodyGyro"	"X"	-0.59232371
"18"	"WALKING_UPSTAIRS"	"freq"	"BodyGyro"	"Y"	-0.649817266551724
"18"	"WALKING_UPSTAIRS"	"freq"	"BodyGyro"	"Z"	-0.504364096896552
"18"	"WALKING_UPSTAIRS"	"freq"	"BodyGyroJerk"	"Mag"	-0.826193160862069
"19"	"LAYING"	"time"	"BodyAcc"	"Mag"	-0.96626080686747
"19"	"LAYING"	"time"	"BodyAcc"	"X"	0.272653733493976
"19"	"LAYING"	"time"	"BodyAcc"	"Y"	-0.0171426864421687
"19"	"LAYING"	"time"	"BodyAcc"	"Z"	-0.10898146186747
"19"	"LAYING"	"time"	"BodyAccJerk"	"Mag"	-0.98478434
"19"	"LAYING"	"time"	"BodyAccJerk"	"X"	0.0772317998650602
"19"	"LAYING"	"time"	"BodyAccJerk"	"Y"	0.011149573306747
"19"	"LAYING"	"time"	"BodyAccJerk"	"Z"	-0.000988690855325301
"19"	"LAYING"	"time"	"BodyGyro"	"Mag"	-0.953263432771084
"19"	"LAYING"	"time"	"BodyGyro"	"X"	-0.0312072730559566
"19"	"LAYING"	"time"	"BodyGyro"	"Y"	-0.0952628014096386
"19"	"LAYING"	"time"	"BodyGyro"	"Z"	0.10860511373494
"19"	"LAYING"	"time"	"BodyGyroJerk"	"Mag"	-0.985342497710843
"19"	"LAYING"	"time"	"BodyGyroJerk"	"X"	-0.0956018266746988
"19"	"LAYING"	"time"	"BodyGyroJerk"	"Y"	-0.0371476597051807
"19"	"LAYING"	"time"	"BodyGyroJerk"	"Z"	-0.0599161477951807
"19"	"LAYING"	"time"	"GravityAcc"	"Mag"	-0.96626080686747
"19"	"LAYING"	"time"	"GravityAcc"	"X"	-0.680043155060241
"19"	"LAYING"	"time"	"GravityAcc"	"Y"	0.725646622771084
"19"	"LAYING"	"time"	"GravityAcc"	"Z"	0.68762385253012
"19"	"LAYING"	"freq"	"BodyAcc"	"Mag"	-0.971957401325301
"19"	"LAYING"	"freq"	"BodyAcc"	"X"	-0.97453373
"19"	"LAYING"	"freq"	"BodyAcc"	"Y"	-0.972798824096386
"19"	"LAYING"	"freq"	"BodyAcc"	"Z"	-0.985340447349398
"19"	"LAYING"	"freq"	"BodyAccJerk"	"Mag"	-0.980621564096386
"19"	"LAYING"	"freq"	"BodyAccJerk"	"X"	-0.983478561807229
"19"	"LAYING"	"freq"	"BodyAccJerk"	"Y"	-0.974878270963855
"19"	"LAYING"	"freq"	"BodyAccJerk"	"Z"	-0.986506488795181
"19"	"LAYING"	"freq"	"BodyGyro"	"Mag"	-0.965624724457831
"19"	"LAYING"	"freq"	"BodyGyro"	"X"	-0.974196217590361
"19"	"LAYING"	"freq"	"BodyGyro"	"Y"	-0.972061003493976
"19"	"LAYING"	"freq"	"BodyGyro"	"Z"	-0.97393233253012
"19"	"LAYING"	"freq"	"BodyGyroJerk"	"Mag"	-0.981890470361446
"19"	"SITTING"	"time"	"BodyAcc"	"Mag"	-0.962074065616438
"19"	"SITTING"	"time"	"BodyAcc"	"X"	0.273830316164384
"19"	"SITTING"	"time"	"BodyAcc"	"Y"	-0.016739260030137
"19"	"SITTING"	"time"	"BodyAcc"	"Z"	-0.10870765430137
"19"	"SITTING"	"time"	"BodyAccJerk"	"Mag"	-0.986423976027397
"19"	"SITTING"	"time"	"BodyAccJerk"	"X"	0.0753747129191781
"19"	"SITTING"	"time"	"BodyAccJerk"	"Y"	0.0137921005843836
"19"	"SITTING"	"time"	"BodyAccJerk"	"Z"	0.00173106800213699
"19"	"SITTING"	"time"	"BodyGyro"	"Mag"	-0.942229043835616
"19"	"SITTING"	"time"	"BodyGyro"	"X"	-0.0214151280054795
"19"	"SITTING"	"time"	"BodyGyro"	"Y"	-0.0520207886438356
"19"	"SITTING"	"time"	"BodyGyro"	"Z"	0.0968980718168493
"19"	"SITTING"	"time"	"BodyGyroJerk"	"Mag"	-0.989450316575342
"19"	"SITTING"	"time"	"BodyGyroJerk"	"X"	-0.100986131452055
"19"	"SITTING"	"time"	"BodyGyroJerk"	"Y"	-0.0425170215068493
"19"	"SITTING"	"time"	"BodyGyroJerk"	"Z"	-0.0590801684246575
"19"	"SITTING"	"time"	"GravityAcc"	"Mag"	-0.962074065616438
"19"	"SITTING"	"time"	"GravityAcc"	"X"	0.581371509041096
"19"	"SITTING"	"time"	"GravityAcc"	"Y"	0.360343534657534
"19"	"SITTING"	"time"	"GravityAcc"	"Z"	0.489126594657534
"19"	"SITTING"	"freq"	"BodyAcc"	"Mag"	-0.962632577945206
"19"	"SITTING"	"freq"	"BodyAcc"	"X"	-0.979238031780822
"19"	"SITTING"	"freq"	"BodyAcc"	"Y"	-0.960763181917808
"19"	"SITTING"	"freq"	"BodyAcc"	"Z"	-0.96633509109589
"19"	"SITTING"	"freq"	"BodyAccJerk"	"Mag"	-0.983751646712329
"19"	"SITTING"	"freq"	"BodyAccJerk"	"X"	-0.986775590136986
"19"	"SITTING"	"freq"	"BodyAccJerk"	"Y"	-0.979141571643836
"19"	"SITTING"	"freq"	"BodyAccJerk"	"Z"	-0.98398048
"19"	"SITTING"	"freq"	"BodyGyro"	"Mag"	-0.964238768493151
"19"	"SITTING"	"freq"	"BodyGyro"	"X"	-0.981743664931507
"19"	"SITTING"	"freq"	"BodyGyro"	"Y"	-0.968188675753425
"19"	"SITTING"	"freq"	"BodyGyro"	"Z"	-0.968235777945205
"19"	"SITTING"	"freq"	"BodyGyroJerk"	"Mag"	-0.986727418493151
"19"	"STANDING"	"time"	"BodyAcc"	"Mag"	-0.960505683561644
"19"	"STANDING"	"time"	"BodyAcc"	"X"	0.27817226
"19"	"STANDING"	"time"	"BodyAcc"	"Y"	-0.0154244056945205
"19"	"STANDING"	"time"	"BodyAcc"	"Z"	-0.10904190460274
"19"	"STANDING"	"time"	"BodyAccJerk"	"Mag"	-0.983068923561644
"19"	"STANDING"	"time"	"BodyAccJerk"	"X"	0.0754120366712329
"19"	"STANDING"	"time"	"BodyAccJerk"	"Y"	0.00991338273931507
"19"	"STANDING"	"time"	"BodyAccJerk"	"Z"	0.00129216333878082
"19"	"STANDING"	"time"	"BodyGyro"	"Mag"	-0.94174504109589
"19"	"STANDING"	"time"	"BodyGyro"	"X"	-0.025090574020274
"19"	"STANDING"	"time"	"BodyGyro"	"Y"	-0.0631429827260274
"19"	"STANDING"	"time"	"BodyGyro"	"Z"	0.0710520180136986
"19"	"STANDING"	"time"	"BodyGyroJerk"	"Mag"	-0.985801637671233
"19"	"STANDING"	"time"	"BodyGyroJerk"	"X"	-0.0990467890520548
"19"	"STANDING"	"time"	"BodyGyroJerk"	"Y"	-0.0422918533780822
"19"	"STANDING"	"time"	"BodyGyroJerk"	"Z"	-0.0523769867072603
"19"	"STANDING"	"time"	"GravityAcc"	"Mag"	-0.960505683561644
"19"	"STANDING"	"time"	"GravityAcc"	"X"	0.944045837534247
"19"	"STANDING"	"time"	"GravityAcc"	"Y"	-0.223897807808219
"19"	"STANDING"	"time"	"GravityAcc"	"Z"	0.130643717849315
"19"	"STANDING"	"freq"	"BodyAcc"	"Mag"	-0.968910788767123
"19"	"STANDING"	"freq"	"BodyAcc"	"X"	-0.987352048356164
"19"	"STANDING"	"freq"	"BodyAcc"	"Y"	-0.952872872465753
"19"	"STANDING"	"freq"	"BodyAcc"	"Z"	-0.968543351780822
"19"	"STANDING"	"freq"	"BodyAccJerk"	"Mag"	-0.979135412739726
"19"	"STANDING"	"freq"	"BodyAccJerk"	"X"	-0.985039596164384
"19"	"STANDING"	"freq"	"BodyAccJerk"	"Y"	-0.970011345890411
"19"	"STANDING"	"freq"	"BodyAccJerk"	"Z"	-0.983463295479452
"19"	"STANDING"	"freq"	"BodyGyro"	"Mag"	-0.958578129589041
"19"	"STANDING"	"freq"	"BodyGyro"	"X"	-0.947865639178082
"19"	"STANDING"	"freq"	"BodyGyro"	"Y"	-0.975061671643836
"19"	"STANDING"	"freq"	"BodyGyro"	"Z"	-0.965100636164384
"19"	"STANDING"	"freq"	"BodyGyroJerk"	"Mag"	-0.984536610136986
"19"	"WALKING"	"time"	"BodyAcc"	"Mag"	0.0648173438653846
"19"	"WALKING"	"time"	"BodyAcc"	"X"	0.273931172307692
"19"	"WALKING"	"time"	"BodyAcc"	"Y"	-0.0191773587903846
"19"	"WALKING"	"time"	"BodyAcc"	"Z"	-0.122736673192308
"19"	"WALKING"	"time"	"BodyAccJerk"	"Mag"	0.109450990201923
"19"	"WALKING"	"time"	"BodyAccJerk"	"X"	0.0822246284461538
"19"	"WALKING"	"time"	"BodyAccJerk"	"Y"	0.0144113482019523
"19"	"WALKING"	"time"	"BodyAccJerk"	"Z"	-0.0327528722288462
"19"	"WALKING"	"time"	"BodyGyro"	"Mag"	0.100045071430769
"19"	"WALKING"	"time"	"BodyGyro"	"X"	-0.0274970979894231
"19"	"WALKING"	"time"	"BodyGyro"	"Y"	-0.0751569333730769
"19"	"WALKING"	"time"	"BodyGyro"	"Z"	0.0798106981923077
"19"	"WALKING"	"time"	"BodyGyroJerk"	"Mag"	-0.164699977592308
"19"	"WALKING"	"time"	"BodyGyroJerk"	"X"	-0.0832353261384615
"19"	"WALKING"	"time"	"BodyGyroJerk"	"Y"	-0.0307128442115385
"19"	"WALKING"	"time"	"BodyGyroJerk"	"Z"	-0.0603091962115385
"19"	"WALKING"	"time"	"GravityAcc"	"Mag"	0.0648173438653846
"19"	"WALKING"	"time"	"GravityAcc"	"X"	0.935222559230769
"19"	"WALKING"	"time"	"GravityAcc"	"Y"	-0.2233381
"19"	"WALKING"	"time"	"GravityAcc"	"Z"	-0.0898428797307692
"19"	"WALKING"	"freq"	"BodyAcc"	"Mag"	0.0322272296217308
"19"	"WALKING"	"freq"	"BodyAcc"	"X"	-0.0299815666923077
"19"	"WALKING"	"freq"	"BodyAcc"	"Y"	0.169258575663077
"19"	"WALKING"	"freq"	"BodyAcc"	"Z"	-0.104423357596154
"19"	"WALKING"	"freq"	"BodyAccJerk"	"Mag"	0.0730179928688462
"19"	"WALKING"	"freq"	"BodyAccJerk"	"X"	0.0336380997853846
"19"	"WALKING"	"freq"	"BodyAccJerk"	"Y"	0.0107318703980769
"19"	"WALKING"	"freq"	"BodyAccJerk"	"Z"	-0.129367902596154
"19"	"WALKING"	"freq"	"BodyGyro"	"Mag"	-0.0952460452365385
"19"	"WALKING"	"freq"	"BodyGyro"	"X"	0.228142361865385
"19"	"WALKING"	"freq"	"BodyGyro"	"Y"	-0.0973549846596154
"19"	"WALKING"	"freq"	"BodyGyro"	"Z"	-0.01050470716
"19"	"WALKING"	"freq"	"BodyGyroJerk"	"Mag"	-0.262442822846154
"19"	"WALKING_DOWNSTAIRS"	"time"	"BodyAcc"	"Mag"	0.644604325128205
"19"	"WALKING_DOWNSTAIRS"	"time"	"BodyAcc"	"X"	0.262688053871795
"19"	"WALKING_DOWNSTAIRS"	"time"	"BodyAcc"	"Y"	-0.0145942275069487
"19"	"WALKING_DOWNSTAIRS"	"time"	"BodyAcc"	"Z"	-0.133695240660974
"19"	"WALKING_DOWNSTAIRS"	"time"	"BodyAccJerk"	"Mag"	0.434490400974359
"19"	"WALKING_DOWNSTAIRS"	"time"	"BodyAccJerk"	"X"	0.0730930306923077
"19"	"WALKING_DOWNSTAIRS"	"time"	"BodyAccJerk"	"Y"	-0.0386872111282051
"19"	"WALKING_DOWNSTAIRS"	"time"	"BodyAccJerk"	"Z"	-0.00955202497435897
"19"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyro"	"Mag"	0.418004608615385
"19"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyro"	"X"	-0.205775427307692
"19"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyro"	"Y"	0.0274707556666667
"19"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyro"	"Z"	0.163962510807692
"19"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyroJerk"	"Mag"	0.0875816618205128
"19"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyroJerk"	"X"	-0.0337429578461538
"19"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyroJerk"	"Y"	-0.0394612603358974
"19"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyroJerk"	"Z"	-0.0545565563487179
"19"	"WALKING_DOWNSTAIRS"	"time"	"GravityAcc"	"Mag"	0.644604325128205
"19"	"WALKING_DOWNSTAIRS"	"time"	"GravityAcc"	"X"	0.881940855128205
"19"	"WALKING_DOWNSTAIRS"	"time"	"GravityAcc"	"Y"	-0.215018042307692
"19"	"WALKING_DOWNSTAIRS"	"time"	"GravityAcc"	"Z"	-0.126146868942821
"19"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAcc"	"Mag"	0.586637550769231
"19"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAcc"	"X"	0.537012022051282
"19"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAcc"	"Y"	0.494457802230769
"19"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAcc"	"Z"	0.110659220744872
"19"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAccJerk"	"Mag"	0.538404846128205
"19"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAccJerk"	"X"	0.474317256051282
